benchmark,fork,ci,timewaste
crate__crate#io.crate.execution.engine.reader.CsvReaderBenchmark.measureFileReadingIteratorForCSV#,9,"(1.0083815760025052, 1.0466610974021595)",35.91262594297393
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#,1,"(0.9786307444259328, 0.9909730431360256)",-96.39047987200084
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#,4,"(0.9640848881475426, 0.9771957817471759)",-301.14106572799807
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#,5,"(0.9553418704268107, 0.9682056984953145)",-194.4813568000054
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#,6,"(0.9506759082896623, 0.9626965238914468)",-274.0027392000001
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,0,"(0.9943976356924721, 1.008243750363574)",50.22634854061508
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,1,"(1.005733618286816, 1.0193531368442141)",-87.16621214596753
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,2,"(0.9887195363311126, 0.9955887507228475)",50.169148603761094
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,3,"(1.0046329042726743, 1.0200573563259343)",50.21854588033951
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,4,"(0.9542578569666553, 0.989165047611876)",-194.50491286489705
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,5,"(0.9954885123120332, 1.0047996028197035)",50.194446892292355
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,6,"(0.9934388704905992, 1.0037161500325553)",34.27322653532276
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,7,"(0.9916244962334919, 1.0017868403732122)",50.20563240485491
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,8,"(1.000390690174449, 1.008031671071313)",50.193909121245575
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,9,"(1.000972864782595, 1.015642773009007)",50.164876983031775
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,0,"(0.9789668269488784, 1.00825204373458)",40.203809771736886
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,2,"(0.9889780615500937, 1.0206040863095496)",49.20468128084187
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,3,"(0.989887816551305, 1.003195955039239)",46.10422600086603
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,4,"(0.9863038597631444, 1.0052194038460607)",49.20504534098349
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,5,"(0.9991896603533655, 1.0254362528734347)",49.80459466577144
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,6,"(0.9976320321427979, 1.054373712422463)",49.80505349062747
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,7,"(0.984740272068471, 1.0048664926659274)",49.10491522923628
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,8,"(0.9923388337860981, 1.0078571645980876)",46.604638421484275
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,9,"(0.9846130372621987, 1.0162655165626058)",49.804587279805936
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,0,"(1.0029010777060021, 1.0072479777015915)",49.90001463308007
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,1,"(0.988707962160606, 0.993532591346202)",49.90001619911757
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,2,"(1.0194988146432131, 1.0284256801698939)",49.80001553315962
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,3,"(0.9883029242765465, 0.9920277876533989)",49.900016164042256
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,4,"(0.9943315383586098, 0.9989794047106617)",49.80001611466365
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,5,"(0.9922601225112412, 1.0035159390926598)",49.80001615468757
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,6,"(0.992431100939518, 1.0034703328652232)",49.700015959880204
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,7,"(1.0020720755274866, 1.0105056965785284)",-1.2000004654881238
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMiss#,9,"(0.9935270272558222, 1.0016459199653776)",49.80001572507865
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,0,"(1.0001107411188566, 1.0018951115387553)",49.80006181852723
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,1,"(0.9971761698784245, 0.9989396396883727)",49.80006301803209
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,2,"(0.9895038623644274, 0.9910146101517603)",49.900063427427774
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,3,"(1.0051444756963832, 1.0069207937442182)",49.800057109104735
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,4,"(0.9950039530972766, 0.9981020541159077)",49.90006366417785
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,5,"(0.9948768151482953, 0.9977458138464201)",49.90006239704551
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,6,"(0.9969411539920328, 0.9984092536751226)",49.90006366253588
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,7,"(1.011811375842863, 1.0147102573119906)",49.80006086675285
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,8,"(1.0052490100338591, 1.007110671267891)",49.80005925157243
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#,9,"(0.9920589719443349, 0.9942077362173488)",49.90006544292352
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,0,"(1.0773144114843103, 1.1165860231117448)",-77.20761654305862
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,1,"(1.0003172422051476, 1.0373251510093284)",47.104668420408835
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,2,"(0.9825853261435185, 1.0178608171887893)",40.90370952768393
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,3,"(0.9879498221627457, 1.00909316587328)",34.803435037277936
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,4,"(0.9856976269523386, 1.019561637882164)",43.90396701572001
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,5,"(0.9862157567390154, 1.0237850414259346)",48.004155620350346
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,6,"(0.984593271126006, 1.0103568346695333)",40.703903404020124
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,7,"(1.0184946134670674, 1.0570937248765515)",-169.71647881574305
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,8,"(0.9981949293049612, 1.0230647027564534)",25.202348382103317
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonDecodeBenchmark.smallBufferJackson#,9,"(0.9305669899986354, 0.959320759482037)",-193.11718641302588
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,0,"(1.0189630575700568, 1.0341903759708122)",-199.70008479036824
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,2,"(0.9812293468171173, 0.9926847035862685)",49.70002256985539
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,3,"(1.0074571711966873, 1.0195954772092217)",-193.50008691334557
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,4,"(0.9855322467956331, 0.9895658318595958)",49.900021660318494
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,5,"(1.0069252232394152, 1.015630854967976)",49.90002170877259
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,6,"(1.0112358162275588, 1.0264518518433392)",49.700020526445876
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,8,"(1.0064719078669853, 1.0164553722605456)",-14.900006877851439
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,9,"(0.9995288731197105, 1.0057252375767585)",49.80002215426949
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,0,"(0.9953110874658223, 1.018679434394687)",50.13805628615767
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,1,"(0.9854310274468092, 0.9999644929639389)",50.14083585121287
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,2,"(1.0233708719452426, 1.0425162333598665)",47.5708008728503
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,3,"(0.9926628899733075, 1.0082003629125116)",49.54740338529372
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,4,"(0.9874776875625959, 1.0040274871473986)",50.100506935390904
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,5,"(0.9993928978021972, 1.0144004173314043)",50.19746815290531
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,6,"(0.988521977876082, 1.0062792263098947)",50.2022784990657
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,7,"(0.992417496456491, 1.012571385351164)",-178.10788999219682
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#,8,"(0.9923472434830684, 1.01211302425886)",47.27673849039645
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,0,"(0.9496749176388759, 1.0023607499870093)",49.70010049579741
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,1,"(0.9852180931506485, 1.2645301197040613)",49.800108629773405
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,3,"(0.9119965278266665, 1.173198044057733)",49.800088044978594
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,4,"(0.9245043303841233, 0.9913994575385308)",49.80009000061489
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,5,"(0.955408540334953, 1.0455539094234523)",49.70008869468435
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,6,"(0.9323638811143705, 1.1959106880398813)",49.800085832916345
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,7,"(0.9782475430163582, 1.0121345926077265)",49.70009355247437
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,8,"(0.8976927924599898, 1.1699250344395404)",-154.10029083102611
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersSetBenchmark.vertxSmall#,9,"(0.925014469765532, 0.9987249282584607)",48.10010111834131
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,0,"(1.0079726603471466, 1.0251296307952478)",-179.90005468020402
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,1,"(1.0173403923065156, 1.022241531218984)",-1.300000372861831
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,2,"(1.0129575980146626, 1.0181631839731227)",-20.60000625289375
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,4,"(1.0103728625107564, 1.0153542544708503)",-2.9000007912242722
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,7,"(0.9976081705833645, 1.0043738345674662)",-69.00001974169868
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,8,"(0.9980169351288422, 1.007276981755924)",-134.3000433804157
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#,9,"(1.0103241330804031, 1.0252468731741038)",-1.300000553542361
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,0,"(0.9710545868253029, 0.995307574089724)",50.03695976612366
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,1,"(0.9881219806424986, 1.0023703972016227)",49.997576891053434
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,2,"(0.9823988159925154, 0.9966448177985925)",50.027400279302874
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,3,"(0.9888104265144677, 0.9976086067045892)",50.05960100858723
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,4,"(0.9879105796154332, 1.0064906714036876)",50.012374981250886
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,5,"(0.9819060634290779, 1.001044249774765)",50.030285354741075
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,6,"(0.9857328445126258, 1.007059461029604)",50.045119187864124
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,7,"(0.9964081214794501, 1.0065026606880167)",26.519607736175068
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,8,"(0.9901061467257685, 1.0089961940171246)",50.07266897171398
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#,9,"(0.9922564413279672, 1.0021455461230548)",22.64815010767571
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,0,"(0.9952930053586866, 1.0026606552347699)",49.80002928483561
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,1,"(0.984369890460121, 0.9919115279826292)",49.800030683435004
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,2,"(0.9873597301800131, 0.9938432910916871)",49.800030583959504
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,3,"(0.998749184170126, 1.0047848544123974)",49.80003166019354
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,4,"(1.0028476620631606, 1.0078428541158184)",49.70003123028656
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,5,"(1.009754513986279, 1.0163081099033808)",49.800029832749615
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,6,"(0.995205758581206, 1.0055979654108023)",49.80003128192745
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,7,"(0.9928552758031934, 0.9979949444897839)",49.9000310101765
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,8,"(0.9944927204868363, 1.0024617765087083)",49.90003018983694
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#,9,"(1.0104632856243023, 1.0185025649868216)",48.90002942194472
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,0,"(0.9949084963580412, 1.0082349345062211)",50.09112759058113
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,1,"(0.9882577796092027, 1.0050953358946355)",50.10797654660699
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,2,"(0.9919033513737368, 1.0101843266899484)",49.95665156977201
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,3,"(0.9871933592648499, 0.9945096859174609)",49.67917797725741
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,4,"(0.9847274435413322, 1.0004323342127988)",50.04541111497483
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,5,"(0.9849639302094478, 0.9941242844266148)",50.091504573440666
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,6,"(1.0032200390936536, 1.021851251342396)",-147.07302216893265
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,7,"(0.9937033502138218, 1.011475331665863)",49.696793217988066
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,8,"(0.9949487761108993, 1.0092335606318454)",22.49892293485711
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,9,"(0.9894850749218175, 1.0074099060739607)",49.267367594666624
