benchmark,fork,ci
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,1,"(1.0914264086047014, 1.193017788554627)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,2,"(1.0896484553163857, 1.165905481242896)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,3,"(1.095109773989149, 1.2010469647271944)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,4,"(1.0884720997580501, 1.17011904826525)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,5,"(1.0897821963869978, 1.1637019630352363)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,6,"(1.0028554898198203, 1.1424777179593413)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,7,"(1.0044382670262935, 1.1396090121822826)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,8,"(1.006417160147111, 1.1284566034063233)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,9,"(1.0072616341685956, 1.129208969265886)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,0,"(1.0738344884685251, 1.1067304723836051)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,1,"(1.0815301580568821, 1.2500325491548427)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,2,"(1.0853852821975432, 1.2016821990088546)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,3,"(1.0899744174180122, 1.16785947074391)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,4,"(1.0919919794891328, 1.1494917782950056)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,5,"(1.0934489520829438, 1.1440474433580192)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,6,"(1.0948998173170426, 1.1410363891550808)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,7,"(1.018871508648861, 1.1296158658849802)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,8,"(1.0122936603337775, 1.1173836007064222)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000,9,"(1.0130791597970423, 1.09963415897548)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,0,"(0.9501282185561122, 0.9845959308315314)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,1,"(0.953876847712385, 2.2228339266793586)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,2,"(0.9566268890391314, 2.284598963545608)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,3,"(0.9538591765176684, 1.8577607790909065)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,4,"(0.9555489487008676, 1.899681895491541)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,5,"(0.9560393991304086, 1.931176148615251)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,6,"(0.9575635409727822, 1.9829770351104221)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,7,"(0.9589892838022176, 1.8907163439835182)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,8,"(0.9601884772451992, 1.9551084030769654)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,9,"(0.9519939668445199, 1.6430145737301471)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,0,"(2.260983005402149, 2.300990790223375)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,1,"(2.267980889151432, 2.427047947814506)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,2,"(1.1569396608370919, 2.4108998098228813)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,3,"(1.1938239022744412, 2.4289037480172455)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,4,"(1.2354711020505038, 2.4153331543232377)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,5,"(1.2746031073163524, 2.3973625815568833)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,6,"(1.277545979239966, 2.3272341185067438)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,7,"(1.3019770799544477, 2.358730669760385)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,8,"(1.3343728412024427, 2.3696082059571513)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.55&size=8750000,9,"(1.3564793683681822, 2.363359887944421)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,0,"(0.9074763841794419, 0.9222724237947525)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,1,"(0.8854763149226348, 0.9194804172395676)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,2,"(0.8838668597365448, 0.9135633838689834)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,3,"(0.8683036510947278, 0.9079495151118465)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,4,"(0.8705428501268405, 0.9038677184445286)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,5,"(0.8654042351958214, 0.8992332675451996)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,6,"(0.8663189738036972, 0.8965592803030494)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,7,"(0.8663027441295275, 0.8942078934036026)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,8,"(0.8661659503229007, 0.8922181490886589)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000,9,"(0.8650064517829016, 0.8898275596008174)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,0,"(0.9591381359160477, 0.9735846041893865)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,1,"(0.9616152216951592, 1.0151064210918894)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,2,"(0.9622565939092117, 1.8731292319750545)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,3,"(0.9637689002849019, 1.3387996580385448)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,4,"(0.9677677441488284, 1.0379893950051664)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,5,"(0.9741368287478106, 1.0395916165429677)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,6,"(0.9790257209889245, 1.0305729936608492)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,7,"(0.9788433917279634, 1.033159474709324)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,8,"(0.9818398445716404, 1.0229614697405427)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=2500000,9,"(0.9829692388004502, 1.0241380973200078)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,0,"(1.0570139148661661, 1.2170951606961495)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,1,"(1.0804877809291555, 1.5391368663292548)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,2,"(1.101431848934624, 1.4564533416190288)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,3,"(1.1198211702043457, 1.4235969967606368)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,4,"(1.131226227858519, 1.3898383426707077)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,5,"(1.1406957422970554, 1.411677709460438)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,6,"(1.1433264658851774, 1.362647749243972)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,7,"(1.1538228514306272, 1.371755676835303)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,8,"(1.1599754454891262, 1.366054084670315)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000,9,"(1.1664425068975226, 1.3679886858796433)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,0,"(1.1058953959856588, 1.4886600434353539)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,1,"(1.2136911465256115, 1.418022151904394)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,2,"(0.9897382267060744, 1.3764584442657068)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,3,"(0.9901882793758148, 1.375639672765159)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,4,"(0.9905318401716118, 1.3428224261582358)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,5,"(0.9911042087299411, 1.3602931459216951)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,6,"(0.9925350120793744, 1.2947410712160876)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,7,"(0.9928435012167883, 1.3044481609391674)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,8,"(0.9941831053423994, 1.058337364887025)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4250000,9,"(0.9945141392963699, 1.225713071451813)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,0,"(1.2852642161316647, 2.4480850944870216)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,1,"(1.1402068319578516, 2.1071058332389083)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,2,"(1.1651178884748712, 1.7874221523356737)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,3,"(1.1840196222610264, 1.743504995806132)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,4,"(1.2019977583216572, 1.6580636935003528)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,5,"(1.2021215817509172, 1.5737319452548932)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,6,"(1.1803420777050273, 1.4802223489175719)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,7,"(1.1915726305677792, 1.4882685927049706)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,8,"(1.1978727260458522, 1.4995518025932448)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000,9,"(1.2073793676802262, 1.5070802231753289)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,0,"(20.592232576724456, 29.884947939657536)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,1,"(1.574913031986274, 29.39306249835598)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,2,"(1.4288224734435206, 23.625542895165065)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,3,"(1.5648096655538517, 25.340801049388784)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,4,"(1.7509850574095145, 11.78946940625931)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,5,"(1.8986556032259831, 8.909228689682879)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,6,"(1.482355688465279, 5.43065569052366)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,7,"(1.3610872624168329, 3.8154393456760314)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,8,"(1.4566337588405447, 4.314005809427833)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,9,"(1.4799931012866727, 3.85898970338864)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,0,"(1.1742176056857432, 1.21166277821697)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,1,"(1.1749501506184388, 7.61548700684421)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,2,"(1.1819883853810758, 10.165091727046757)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,3,"(1.184445894074161, 8.284170411479458)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,4,"(1.1330153531820524, 5.710106069095777)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,5,"(1.1373560731257075, 6.753392272257429)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,6,"(1.1462979806915334, 1.264873284686707)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,7,"(1.1492342003903366, 1.2938503801734405)"
