benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,1,steady state,0,Divergence,319,419,31.900008708060316,"(0.9965096671296658, 1.0032694480604478)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,2,steady state,1,Divergence,59,159,5.800001710733393,"(1.0124807930158337, 1.026449411672153)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,3,steady state,1,Divergence,149,249,14.800003715036883,"(1.0027359418778063, 1.0147526114935177)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,0,no steady state,2687,Divergence,99,199,-258.80006742976303,"(0.9457848686449085, 0.9564902532197082)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,1,steady state,1,Divergence,59,159,5.800001531221243,"(1.0064864155101505, 1.0190094661848146)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,2,steady state,0,Divergence,69,169,6.9000017678886385,"(1.0021348174703182, 1.0116736791091878)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,0,steady state,0,Divergence,99,199,9.900012962508887,"(1.0101331037410595, 1.0160588900590484)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,1,steady state,3,Divergence,89,189,8.600011298863166,"(1.0072433213817265, 1.0133438792317597)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,2,steady state,2,Divergence,119,219,11.70001345042645,"(1.0146129181835508, 1.0187384911479767)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,3,steady state,6,Divergence,109,209,10.300012527109695,"(1.0141383709824354, 1.0206893457345905)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,4,steady state,1,Divergence,69,169,6.800008310505238,"(1.0045066401680616, 1.0116383544258403)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,0,steady state,0,Divergence,439,539,43.90001446554716,"(0.9986751033431178, 1.0056555091565769)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,1,no steady state,2957,Divergence,179,279,-277.8000944597435,"(0.8929352984763999, 0.9176578250119796)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,2,steady state,735,Divergence,169,269,-56.60001924306929,"(1.0206820927779345, 1.0474587089694694)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,3,steady state,1,Divergence,229,329,22.800008658137106,"(0.9937977527248233, 1.0110867063970999)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,4,steady state,254,Divergence,59,159,-19.500006993356024,"(1.0402455046235266, 1.0690453962558626)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,0,steady state,1,Divergence,499,599,49.80001918046146,"(1.0124835767678282, 1.032550662956995)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,1,steady state,2330,Divergence,109,209,-222.10008222376806,"(1.0150319114832234, 1.0301879511923668)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,2,steady state,12,Divergence,169,269,15.70000599587133,"(1.001800379518107, 1.01743929866825)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,0,steady state,362,Divergence,119,219,-24.30001617581697,"(1.1031604083796718, 1.6566660634507333)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,1,no steady state,2884,Divergence,109,209,-277.5001463440913,"(1.1134790045687224, 1.2758523822722807)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,2,steady state,280,Divergence,189,289,-9.10000682337203,"(1.1144970521381987, 1.8207135823328906)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,3,steady state,176,Divergence,69,169,-10.700007893233543,"(1.1667840941987284, 1.5775597242918358)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,4,steady state,714,Divergence,99,199,-61.500038650868305,"(1.1804143993158716, 1.4837872168399422)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,0,steady state,0,Divergence,499,599,49.90001416051285,"(0.9953342994571898, 1.0044503778079295)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,1,steady state,1,Divergence,59,159,5.800001726591692,"(1.0000203776415137, 1.0154016897389142)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,2,steady state,0,Divergence,259,359,25.900007630583392,"(0.9935681526971704, 1.0000914112839168)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,0,steady state,1,Divergence,59,159,5.800001547924643,"(1.009660062889734, 1.0269497982510942)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,1,steady state,1,Divergence,59,159,5.8000017769360745,"(1.0172655046049184, 1.0370621523671202)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,0,steady state,2310,Divergence,79,179,-223.10913227791596,"(0.2550060805477256, 0.36583615375082834)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,1,no steady state,2850,Divergence,79,179,-277.11284489042004,"(0.19888165374442185, 0.30891268548656126)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,0,steady state,1290,Divergence,109,209,-118.10421478943901,"(0.25320400293834316, 0.39546559782232)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,1,steady state,2354,Divergence,99,199,-225.5116518561644,"(0.21731526461843786, 0.33813114206629535)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,2,steady state,1258,Divergence,99,199,-115.90395848324658,"(0.2455553623019471, 0.3604480955378726)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#,0,steady state,0,Divergence,89,189,8.900001565633799,"(0.9980327050151125, 1.0189868894610346)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#,1,steady state,0,Divergence,139,239,13.900002366403767,"(0.9880420780873205, 1.007577977161212)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#,0,steady state,64,Divergence,149,249,8.500003282111038,"(1.012083585663985, 1.1333266841505705)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#,1,steady state,262,Divergence,129,229,-13.300005238589677,"(1.0155169105544617, 1.5019913743172062)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#,2,steady state,217,Divergence,159,259,-5.800002017673826,"(1.0219700763040938, 1.1039293757674247)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#,3,steady state,1585,Divergence,259,359,-132.6000607124233,"(1.1095318042940443, 1.3789498314211661)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#,4,steady state,50,Divergence,159,259,10.900004099045365,"(0.8123183923577721, 1.0976364992038354)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_serialize_10_int_field#,0,steady state,0,Divergence,79,179,7.900002886715802,"(1.0061447861692256, 1.016402183155713)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_serialize_10_int_field#,1,steady state,1,Divergence,139,239,13.800005083461498,"(1.0028947130367594, 1.0089233583340316)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_serialize_10_int_field#,2,steady state,1,Divergence,309,409,30.80001168853866,"(0.9953042945428039, 1.0036305630327054)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_deserialize_1_int_field#,0,steady state,1,Divergence,179,279,17.80000604884803,"(0.9987146998835469, 1.284094764362741)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_deserialize_1_int_field#,1,steady state,0,Divergence,369,469,36.90001326051937,"(0.9717821284317245, 1.0055879589974892)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_deserialize_1_int_field#,2,steady state,1,Divergence,349,449,34.800017654700206,"(0.7633922143813459, 1.00157071554935)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_deserialize_1_int_field#,3,steady state,1,Divergence,119,219,11.800003670650094,"(0.9292496688879434, 1.4071848342996276)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_deserialize_1_int_field#,4,steady state,0,Divergence,349,449,34.90001512900029,"(0.8140054777640923, 0.9788928221534999)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#,0,steady state,1,Divergence,89,189,8.800006843605654,"(0.8875527476436017, 1.1584065872107918)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#,1,steady state,25,Divergence,249,349,22.4000164840623,"(0.9910021436724612, 1.1759856368835857)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#,2,steady state,0,Divergence,89,189,8.900006458118664,"(0.9779267687513407, 1.018145110399319)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#,3,steady state,3,Divergence,499,599,49.600036195650425,"(0.9854128064953801, 1.007587598033487)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#,4,steady state,0,Divergence,139,239,13.900009909266647,"(0.8533888593722503, 1.0361935275186394)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_1_int_field#,0,steady state,0,Divergence,499,599,49.90001905689079,"(0.8060474543824324, 1.000401060296692)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_1_int_field#,1,steady state,79,Divergence,379,479,30.00001147078697,"(0.9928650029885027, 1.0047384934499068)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_1_int_field#,2,steady state,1,Divergence,199,299,19.800008357198763,"(0.9590215470862377, 0.9954261989603703)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_1_int_field#,3,steady state,79,Divergence,249,349,17.00000645131135,"(0.9661343370493863, 1.0206762882331555)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_1_int_field#,4,steady state,1,Divergence,379,479,37.80001631296232,"(0.9744781192457007, 1.0173039520150495)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field#,0,steady state,1421,Divergence,89,189,-133.20013228979354,"(1.1947526128012547, 1.5531178433816513)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field#,1,steady state,157,Divergence,229,329,7.20000615343864,"(0.9690906746573548, 1.032134608298925)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field#,2,steady state,0,Divergence,69,169,6.900011881575104,"(1.0220802492579544, 1.304466546410905)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field#,3,steady state,1765,Divergence,59,159,-170.60015590655476,"(1.035100935962001, 1.5033194938312748)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_field#,4,steady state,383,Divergence,69,169,-31.40003038301898,"(1.0581326798278778, 1.1366468513946237)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#,0,steady state,128,Divergence,109,209,-1.9000014901385338,"(1.0042740185569874, 1.126946670038724)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#,1,steady state,9,Divergence,419,519,41.00003746800814,"(0.9671043796802555, 1.2556538994163777)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#,2,steady state,13,Divergence,119,219,10.600010028375472,"(0.9957878469123089, 1.033322182134585)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#,3,steady state,0,Divergence,189,289,18.900014595287598,"(0.9270560950085103, 1.0555415763855027)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#,4,steady state,3,Divergence,119,219,11.60000979417676,"(1.016622159215562, 1.0636151208552846)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,0,steady state,1,Divergence,239,339,23.800010784141374,"(0.9740349137012134, 1.273250645429345)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,1,steady state,1,Divergence,499,599,49.800018472006215,"(0.8805045550682087, 0.9923852241579434)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,2,steady state,4,Divergence,169,269,16.500006401741786,"(0.9860125256320276, 1.0365010216240913)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,3,steady state,1,Divergence,169,269,16.800007088816983,"(0.9923627494662781, 1.0495167626622959)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,4,steady state,52,Divergence,139,239,8.700003423605636,"(0.9730044460382361, 1.3406633412516435)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000,0,no steady state,2938,Divergence,199,299,-273.92220571583863,"(0.7998699960114265, 0.993473946932846)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000,1,steady state,1476,Divergence,169,269,-130.71072865387688,"(0.9877983487538894, 1.0557733264871283)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000,2,steady state,215,Divergence,139,239,-7.6007122749799745,"(1.0687836078871207, 1.1602404948590856)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000,3,steady state,2061,Divergence,219,319,-184.21490435685143,"(0.9947688684648602, 1.073132997051306)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000,4,no steady state,2846,Divergence,139,239,-270.721391141154,"(0.9350060394094394, 1.0514517309566072)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=1000,0,steady state,2490,Divergence,209,309,-228.10205311557894,"(0.9374781018958206, 1.0691154048685538)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=1000,1,steady state,0,Divergence,109,209,10.900111315192111,"(1.0488833499779686, 1.196086006016659)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=1000,2,steady state,0,Divergence,159,259,15.900152238508529,"(0.9761234712679133, 1.0508072856742081)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10,0,steady state,137,Divergence,89,189,-4.8000029102084945,"(1.0216239344348825, 1.2675365818083153)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10,1,steady state,155,Divergence,89,189,-6.6000041122394055,"(1.0484867568452867, 1.156641083996614)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10,2,steady state,1420,Divergence,149,249,-127.1000650068554,"(1.0227021221383337, 1.1082660520337293)"
